Season_encoded,Round,Circuit_encoded,Laps,NumParticipants,AirTemp,Humidity,Pressure,TrackTemp,WindDirection,WindSpeed,Team_encoded,Driver_encoded,Q1Time,GridPosition,NumPitStops,PitStopLaps,TyreCompounds_encoded
1,12,3,70,20,25.1,35.9,986.8,43.0,290,2.1,7,12,76.978,9.0,1,[19],"[4, 0]"
1,13,27,44,20,16.8,60.0,968.3,27.1,358,1.9,5,20,103.587,1.0,1,[21],"[4, 3]"
1,13,27,44,20,16.8,60.0,968.3,27.1,358,1.9,10,13,105.26,3.0,1,[22],"[4, 3]"
1,13,27,44,20,16.8,60.0,968.3,27.1,358,1.9,10,4,105.141,4.0,1,[23],"[4, 3]"
1,13,27,44,20,16.8,60.0,968.3,27.1,358,1.9,5,38,104.109,2.0,2,"[15, 33]","[4, 3, 4]"
1,13,27,44,20,16.8,60.0,968.3,27.1,358,1.9,13,1,105.528,17.0,1,[23],"[3, 4]"
1,13,27,44,20,16.8,60.0,968.3,27.1,358,1.9,12,26,105.732,7.0,1,[15],"[4, 3]"
1,13,27,44,20,16.8,60.0,968.3,27.1,358,1.9,16,17,106.518,19.0,1,[24],"[3, 4]"
1,13,27,44,20,16.8,60.0,968.3,27.1,358,1.9,14,15,105.899,12.0,2,"[11, 31]","[4, 3, 4]"
1,13,27,44,20,16.8,60.0,968.3,27.1,358,1.9,16,10,106.435,13.0,1,[13],"[4, 3]"
1,13,27,44,20,16.8,60.0,968.3,27.1,358,1.9,12,34,106.0,16.0,2,"[14, 30]","[4, 3, 4]"
1,13,27,44,20,16.8,60.0,968.3,27.1,358,1.9,9,24,106.154,11.0,1,[19],"[4, 3]"
1,13,27,44,20,16.8,60.0,968.3,27.1,358,1.9,7,21,105.839,8.0,1,[25],"[4, 3]"
1,13,27,44,20,16.8,60.0,968.3,27.1,358,1.9,7,12,105.694,9.0,1,[16],"[4, 3]"
1,13,27,44,20,16.8,60.0,968.3,27.1,358,1.9,14,29,105.56,10.0,1,[1],"[4, 3]"
1,13,27,44,20,16.8,60.0,968.3,27.1,358,1.9,17,30,107.548,14.0,1,[30],"[3, 4]"
1,13,27,44,20,16.8,60.0,968.3,27.1,358,1.9,1,28,105.842,6.0,3,"[1, 2, 31]","[4, 3, 3, 4]"
1,13,27,44,20,16.8,60.0,968.3,27.1,358,1.9,1,11,105.637,18.0,1,[29],"[3, 4]"
1,14,18,53,20,19.7,58.2,989.6,32.8,355,0.0,5,20,80.126,1.0,1,[20],"[4, 0]"
1,14,18,53,20,19.7,58.2,989.6,32.8,355,0.0,10,4,80.156,3.0,1,[27],"[4, 3]"
1,14,18,53,20,19.7,58.2,989.6,32.8,355,0.0,10,13,80.272,2.0,2,"[19, 49]","[4, 3, 4]"
1,14,18,53,20,19.7,58.2,989.6,32.8,355,0.0,14,29,80.374,5.0,1,[30],"[4, 3]"
1,14,18,53,20,19.7,58.2,989.6,32.8,355,0.0,14,15,80.155,6.0,1,[29],"[4, 3]"
1,14,18,53,20,19.7,58.2,989.6,32.8,355,0.0,13,1,80.382,8.0,1,[26],"[4, 3]"
1,14,18,53,20,19.7,58.2,989.6,32.8,355,0.0,12,26,81.291,18.0,1,[28],"[3, 4]"
1,14,18,53,20,19.7,58.2,989.6,32.8,355,0.0,1,11,80.657,10.0,1,[21],"[4, 3]"
1,14,18,53,20,19.7,58.2,989.6,32.8,355,0.0,9,24,80.646,16.0,1,[23],"[3, 0]"
1,14,18,53,20,19.7,58.2,989.6,32.8,355,0.0,16,10,80.508,17.0,1,[28],"[3, 4]"
1,14,18,53,20,19.7,58.2,989.6,32.8,355,0.0,12,34,80.643,9.0,2,"[15, 22]","[4, 4, 3]"
1,14,18,53,20,19.7,58.2,989.6,32.8,355,0.0,5,38,80.378,4.0,3,"[6, 12, 41]","[4, 0, 0, 3]"
1,14,18,53,20,19.7,58.2,989.6,32.8,355,0.0,17,30,81.8,14.0,1,[23],"[3, 0]"
1,14,18,53,20,19.7,58.2,989.6,32.8,355,0.0,1,28,80.634,0.0,2,"[19, 26]","[3, 3, 4]"
1,14,18,53,20,19.7,58.2,989.6,32.8,355,0.0,7,12,80.784,13.0,2,"[7, 29]","[4, 3, 4]"
1,14,18,53,20,19.7,58.2,989.6,32.8,355,0.0,17,16,82.356,15.0,2,"[29, 44]","[3, 4, 3]"
1,14,18,53,20,19.7,58.2,989.6,32.8,355,0.0,7,21,80.616,11.0,2,"[20, 34]","[4, 3, 4]"
1,14,18,53,20,19.7,58.2,989.6,32.8,355,0.0,16,17,80.723,12.0,1,[28],"[3, 4]"
1,15,25,61,20,30.0,70.7,1009.7,37.3,176,2.9,5,38,98.374,3.0,1,[19],"[4, 0]"
1,15,25,61,20,30.0,70.7,1009.7,37.3,176,2.9,5,20,98.014,1.0,1,[20],"[4, 0]"
1,15,25,61,20,30.0,70.7,1009.7,37.3,176,2.9,13,37,98.54,4.0,1,[19],"[4, 0]"
1,15,25,61,20,30.0,70.7,1009.7,37.3,176,2.9,10,13,97.565,2.0,1,[26],"[4, 0]"
1,15,25,61,20,30.0,70.7,1009.7,37.3,176,2.9,10,4,97.317,5.0,1,[22],"[4, 0]"
1,15,25,61,20,30.0,70.7,1009.7,37.3,176,2.9,13,1,99.106,6.0,1,[20],"[4, 0]"
1,15,25,61,20,30.0,70.7,1009.7,37.3,176,2.9,9,24,98.606,9.0,1,[20],"[4, 0]"
1,15,25,61,20,30.0,70.7,1009.7,37.3,176,2.9,16,10,99.085,11.0,1,[32],"[0, 3]"
1,15,25,61,20,30.0,70.7,1009.7,37.3,176,2.9,14,15,99.001,8.0,2,"[1, 36]","[4, 0, 3]"
1,15,25,61,20,30.0,70.7,1009.7,37.3,176,2.9,1,11,99.272,10.0,2,"[34, 36]","[3, 0, 4]"
1,15,25,61,20,30.0,70.7,1009.7,37.3,176,2.9,7,12,100.277,17.0,2,"[23, 35]","[3, 0, 4]"
1,15,25,61,20,30.0,70.7,1009.7,37.3,176,2.9,12,34,99.979,16.0,3,"[31, 41, 44]","[3, 0, 4, 4]"
1,15,25,61,20,30.0,70.7,1009.7,37.3,176,2.9,16,17,99.957,14.0,2,"[12, 36]","[3, 0, 4]"
1,15,25,61,20,30.0,70.7,1009.7,37.3,176,2.9,17,16,101.186,19.0,2,"[21, 44]","[3, 0, 3]"
1,15,25,61,20,30.0,70.7,1009.7,37.3,176,2.9,7,21,99.942,13.0,2,"[18, 56]","[3, 0, 4]"
1,15,25,61,20,30.0,70.7,1009.7,37.3,176,2.9,1,28,99.454,12.0,1,[15],"[3, 0]"
1,15,25,61,20,30.0,70.7,1009.7,37.3,176,2.9,12,26,99.909,15.0,1,[13],"[3, 0]"
1,15,25,61,20,30.0,70.7,1009.7,37.3,176,2.9,17,30,100.867,18.0,1,[1],"[3, 0]"
1,16,26,53,20,22.0,66.7,1017.1,33.9,261,3.2,10,13,93.23,2.0,1,[28],"[3, 4]"
1,16,26,53,20,22.0,66.7,1017.1,33.9,261,3.2,10,4,93.413,4.0,1,[28],"[3, 4]"
1,16,26,53,20,22.0,66.7,1017.1,33.9,261,3.2,5,20,93.613,1.0,2,"[22, 30]","[4, 3, 4]"
1,16,26,53,20,22.0,66.7,1017.1,33.9,261,3.2,13,37,93.368,9.0,1,[28],"[4, 3]"
1,16,26,53,20,22.0,66.7,1017.1,33.9,261,3.2,13,1,99.197,0.0,1,[29],"[3, 4]"
1,16,26,53,20,22.0,66.7,1017.1,33.9,261,3.2,9,31,94.184,5.0,1,[21],"[4, 3]"
1,16,26,53,20,22.0,66.7,1017.1,33.9,261,3.2,12,26,94.336,11.0,1,[23],"[4, 3]"
1,16,26,53,20,22.0,66.7,1017.1,33.9,261,3.2,9,24,94.201,7.0,1,[20],"[4, 3]"
1,16,26,53,20,22.0,66.7,1017.1,33.9,261,3.2,7,21,93.889,13.0,1,[27],"[4, 3]"
1,16,26,53,20,22.0,66.7,1017.1,33.9,261,3.2,14,15,94.236,6.0,2,"[16, 29]","[4, 3, 4]"
1,16,26,53,20,22.0,66.7,1017.1,33.9,261,3.2,12,34,94.287,14.0,1,[27],"[3, 4]"
1,16,26,53,20,22.0,66.7,1017.1,33.9,261,3.2,16,17,99.544,19.0,2,"[27, 29]","[0, 4, 4]"
1,16,26,53,20,22.0,66.7,1017.1,33.9,261,3.2,1,28,94.84,15.0,2,"[9, 27]","[3, 3, 4]"
1,16,26,53,20,22.0,66.7,1017.1,33.9,261,3.2,16,10,94.456,16.0,1,[26],"[3, 4]"
1,16,26,53,20,22.0,66.7,1017.1,33.9,261,3.2,1,11,94.755,12.0,2,"[2, 27]","[4, 0, 3]"
1,16,26,53,20,22.0,66.7,1017.1,33.9,261,3.2,17,16,96.474,18.0,2,"[1, 2]","[3, 0, 3]"
1,16,26,53,20,22.0,66.7,1017.1,33.9,261,3.2,14,29,94.138,10.0,1,[1],"[4, 3]"
1,17,29,53,20,21.9,57.6,1009.0,39.5,291,5.3,10,4,88.896,3.0,2,"[17, 36]","[4, 3, 4]"
1,17,29,53,20,21.9,57.6,1009.0,39.5,291,5.3,5,38,88.988,1.0,2,"[16, 31]","[4, 4, 3]"
1,17,29,53,20,21.9,57.6,1009.0,39.5,291,5.3,10,13,88.735,4.0,2,"[21, 42]","[4, 3, 4]"
1,17,29,53,20,21.9,57.6,1009.0,39.5,291,5.3,13,1,89.351,6.0,2,"[15, 34]","[4, 3, 4]"
1,17,29,53,20,21.9,57.6,1009.0,39.5,291,5.3,9,31,89.018,7.0,1,[26],"[4, 3]"
1,17,29,53,20,21.9,57.6,1009.0,39.5,291,5.3,5,20,88.405,2.0,3,"[3, 25, 46]","[4, 3, 4, 4]"
1,17,29,53,20,21.9,57.6,1009.0,39.5,291,5.3,16,10,89.411,9.0,1,[18],"[4, 3]"
1,17,29,53,20,21.9,57.6,1009.0,39.5,291,5.3,12,26,90.344,17.0,2,"[19, 41]","[4, 3, 4]"
1,17,29,53,20,21.9,57.6,1009.0,39.5,291,5.3,12,34,89.594,12.0,1,[18],"[4, 3]"
1,17,29,53,20,21.9,57.6,1009.0,39.5,291,5.3,16,17,89.723,14.0,1,[27],"[4, 3]"
1,17,29,53,20,21.9,57.6,1009.0,39.5,291,5.3,9,24,88.873,8.0,2,"[4, 25]","[4, 3, 0]"
1,17,29,53,20,21.9,57.6,1009.0,39.5,291,5.3,1,28,89.636,13.0,2,"[15, 36]","[3, 0, 4]"
1,17,29,53,20,21.9,57.6,1009.0,39.5,291,5.3,7,12,89.572,10.0,1,[16],"[4, 0]"
1,17,29,53,20,21.9,57.6,1009.0,39.5,291,5.3,1,11,89.604,11.0,2,"[18, 49]","[3, 0, 4]"
1,17,29,53,20,21.9,57.6,1009.0,39.5,291,5.3,17,30,90.364,18.0,1,[25],"[3, 0]"
1,17,29,53,20,21.9,57.6,1009.0,39.5,291,5.3,14,29,89.822,16.0,1,[29],"[3, 4]"
1,17,29,53,20,21.9,57.6,1009.0,39.5,291,5.3,14,15,89.619,15.0,1,[19],"[4, 3]"
1,18,13,71,20,22.4,48.4,781.5,43.4,98,1.5,10,13,76.424,3.0,1,[23],"[3, 0]"
1,18,13,71,20,22.4,48.4,781.5,43.4,98,1.5,5,38,76.696,2.0,1,[37],"[3, 0]"
1,18,13,71,20,22.4,48.4,781.5,43.4,98,1.5,10,4,77.062,6.0,1,[36],"[3, 0]"
1,18,13,71,20,22.4,48.4,781.5,43.4,98,1.5,5,20,76.364,1.0,2,"[15, 43]","[3, 3, 0]"
1,18,13,71,20,22.4,48.4,781.5,43.4,98,1.5,13,1,76.175,5.0,2,"[14, 44]","[3, 3, 0]"
1,18,13,71,20,22.4,48.4,781.5,43.4,98,1.5,13,37,75.949,4.0,1,[5],"[3, 0]"
1,18,13,71,20,22.4,48.4,781.5,43.4,98,1.5,12,26,77.465,11.0,1,[20],"[3, 0]"
1,18,13,71,20,22.4,48.4,781.5,43.4,98,1.5,14,29,77.27,13.0,1,[50],"[0, 3]"
1,18,13,71,20,22.4,48.4,781.5,43.4,98,1.5,16,10,77.065,10.0,2,"[9, 49]","[4, 0, 3]"
1,18,13,71,20,22.4,48.4,781.5,43.4,98,1.5,14,15,77.608,12.0,1,[18],"[3, 0]"
1,18,13,71,20,22.4,48.4,781.5,43.4,98,1.5,16,17,77.041,9.0,2,"[10, 44]","[4, 0, 3]"
1,18,13,71,20,22.4,48.4,781.5,43.4,98,1.5,12,34,78.065,16.0,1,[37],"[3, 0]"
1,18,13,71,20,22.4,48.4,781.5,43.4,98,1.5,9,31,77.044,7.0,2,"[15, 35]","[4, 0, 3]"
1,18,13,71,20,22.4,48.4,781.5,43.4,98,1.5,1,11,77.794,15.0,1,[21],"[3, 0]"
1,18,13,71,20,22.4,48.4,781.5,43.4,98,1.5,7,21,78.436,17.0,1,[28],"[3, 0]"
1,18,13,71,20,22.4,48.4,781.5,43.4,98,1.5,17,30,78.823,19.0,1,[22],"[3, 0]"
1,18,13,71,20,22.4,48.4,781.5,43.4,98,1.5,7,12,78.599,18.0,1,[37],"[3, 0]"
1,18,13,71,20,22.4,48.4,781.5,43.4,98,1.5,17,16,80.179,20.0,2,"[21, 60]","[3, 0, 3]"
1,18,13,71,20,22.4,48.4,781.5,43.4,98,1.5,1,28,77.225,14.0,2,"[15, 52]","[3, 0, 3]"
1,19,0,56,20,20.8,27.6,1002.6,30.9,191,0.5,10,4,93.75,1.0,2,"[14, 35]","[3, 0, 3]"
1,19,0,56,20,20.8,27.6,1002.6,30.9,191,0.5,10,13,93.454,5.0,1,[24],"[3, 0]"
1,19,0,56,20,20.8,27.6,1002.6,30.9,191,0.5,13,37,93.549,3.0,2,"[13, 34]","[3, 0, 3]"
1,19,0,56,20,20.8,27.6,1002.6,30.9,191,0.5,5,20,93.988,4.0,2,"[20, 42]","[3, 0, 4]"
1,19,0,56,20,20.8,27.6,1002.6,30.9,191,0.5,13,1,93.984,6.0,3,"[1, 20, 40]","[4, 3, 3, 4]"
1,19,0,56,20,20.8,27.6,1002.6,30.9,191,0.5,14,29,93.835,9.0,1,[21],"[4, 0]"
1,19,0,56,20,20.8,27.6,1002.6,30.9,191,0.5,9,24,93.353,8.0,2,"[19, 42]","[4, 0, 3]"
1,19,0,56,20,20.8,27.6,1002.6,30.9,191,0.5,9,31,93.916,7.0,1,[18],"[4, 0]"
1,19,0,56,20,20.8,27.6,1002.6,30.9,191,0.5,14,15,94.092,11.0,2,"[27, 39]","[0, 3, 4]"
1,19,0,56,20,20.8,27.6,1002.6,30.9,191,0.5,12,26,95.808,0.0,1,[24],"[3, 0]"
1,19,0,56,20,20.8,27.6,1002.6,30.9,191,0.5,1,28,94.369,17.0,2,"[18, 40]","[4, 0, 4]"
1,19,0,56,20,20.8,27.6,1002.6,30.9,191,0.5,16,17,94.138,13.0,2,"[21, 39]","[0, 3, 4]"
1,19,0,56,20,20.8,27.6,1002.6,30.9,191,0.5,12,34,93.921,14.0,2,"[9, 29]","[3, 0, 4]"
1,19,0,56,20,20.8,27.6,1002.6,30.9,191,0.5,1,11,94.226,16.0,2,"[17, 39]","[3, 0, 4]"
1,19,0,56,20,20.8,27.6,1002.6,30.9,191,0.5,7,12,94.161,15.0,1,[24],"[3, 0]"
1,19,0,56,20,20.8,27.6,1002.6,30.9,191,0.5,16,10,93.556,10.0,2,"[19, 53]","[4, 0, 4]"
1,19,0,56,20,20.8,27.6,1002.6,30.9,191,0.5,17,30,95.372,18.0,2,"[23, 46]","[3, 0, 4]"
1,19,0,56,20,20.8,27.6,1002.6,30.9,191,0.5,7,21,93.812,12.0,2,"[18, 40]","[3, 0, 4]"
1,19,0,56,20,20.8,27.6,1002.6,30.9,191,0.5,17,16,95.889,19.0,1,[11],"[3, 0]"
1,20,30,71,20,21.2,60.2,925.2,48.2,295,1.3,13,37,68.242,1.0,3,"[21, 44, 54]","[4, 4, 3, 4]"
1,20,30,71,20,21.2,60.2,925.2,48.2,295,1.3,16,10,68.909,6.0,2,"[22, 47]","[4, 3, 4]"
1,20,30,71,20,21.2,60.2,925.2,48.2,295,1.3,1,28,69.276,8.0,2,"[21, 47]","[4, 3, 4]"
1,20,30,71,20,21.2,60.2,925.2,48.2,295,1.3,1,11,69.175,12.0,2,"[20, 46]","[4, 3, 4]"
1,20,30,71,20,21.2,60.2,925.2,48.2,295,1.3,14,29,69.086,11.0,2,"[8, 40]","[3, 4, 4]"
1,20,30,71,20,21.2,60.2,925.2,48.2,295,1.3,10,13,68.614,3.0,3,"[20, 43, 66]","[4, 4, 3, 4]"
1,20,30,71,20,21.2,60.2,925.2,48.2,295,1.3,9,24,68.891,10.0,2,"[27, 53]","[4, 0, 3]"
1,20,30,71,20,21.2,60.2,925.2,48.2,295,1.3,12,26,69.288,15.0,2,"[17, 45]","[4, 3, 4]"
1,20,30,71,20,21.2,60.2,925.2,48.2,295,1.3,16,17,69.32,16.0,2,"[23, 46]","[3, 4, 4]"
1,20,30,71,20,21.2,60.2,925.2,48.2,295,1.3,7,21,68.875,9.0,2,"[27, 53]","[4, 3, 4]"
1,20,30,71,20,21.2,60.2,925.2,48.2,295,1.3,17,30,70.126,18.0,3,"[23, 54, 66]","[3, 3, 4, 4]"
1,20,30,71,20,21.2,60.2,925.2,48.2,295,1.3,7,12,69.197,7.0,2,"[26, 65]","[4, 3, 4]"
1,20,30,71,20,21.2,60.2,925.2,48.2,295,1.3,13,1,68.503,5.0,2,"[24, 50]","[4, 3, 4]"
1,20,30,71,20,21.2,60.2,925.2,48.2,295,1.3,14,15,69.05,13.0,3,"[27, 44, 53]","[3, 0, 4, 4]"
1,20,30,71,20,21.2,60.2,925.2,48.2,295,1.3,17,16,70.614,19.0,4,"[20, 36, 53, 66]","[3, 3, 0, 4, 4]"
1,20,30,71,20,21.2,60.2,925.2,48.2,295,1.3,5,38,68.556,2.0,2,"[25, 49]","[4, 3, 4]"
1,20,30,71,20,21.2,60.2,925.2,48.2,295,1.3,5,20,68.496,14.0,2,"[29, 54]","[3, 0, 4]"
1,20,30,71,20,21.2,60.2,925.2,48.2,295,1.3,12,34,69.536,17.0,2,"[28, 53]","[4, 3, 4]"
1,20,30,71,20,21.2,60.2,925.2,48.2,295,1.3,10,4,68.545,4.0,2,"[26, 41]","[4, 0, 3]"
1,21,31,55,20,27.6,54.6,1014.9,32.5,223,1.6,10,13,95.851,1.0,1,[26],"[3, 0]"
1,21,31,55,20,27.6,54.6,1014.9,32.5,223,1.6,13,37,96.39,2.0,1,[25],"[3, 0]"
1,21,31,55,20,27.6,54.6,1014.9,32.5,223,1.6,5,20,96.478,3.0,2,"[12, 38]","[3, 0, 4]"
1,21,31,55,20,27.6,54.6,1014.9,32.5,223,1.6,10,4,96.2,20.0,1,[29],"[3, 0]"
1,21,31,55,20,27.6,54.6,1014.9,32.5,223,1.6,5,38,96.963,4.0,2,"[12, 38]","[4, 0, 3]"
1,21,31,55,20,27.6,54.6,1014.9,32.5,223,1.6,13,1,96.102,5.0,1,[13],"[3, 0]"
1,21,31,55,20,27.6,54.6,1014.9,32.5,223,1.6,12,26,96.961,10.0,1,[37],"[3, 0]"
1,21,31,55,20,27.6,54.6,1014.9,32.5,223,1.6,9,24,97.545,6.0,1,[8],"[4, 0]"
1,21,31,55,20,27.6,54.6,1014.9,32.5,223,1.6,16,17,97.683,13.0,1,[40],"[0, 3]"
1,21,31,55,20,27.6,54.6,1014.9,32.5,223,1.6,9,31,97.358,8.0,2,"[12, 41]","[4, 0, 3]"
1,21,31,55,20,27.6,54.6,1014.9,32.5,223,1.6,14,29,97.106,7.0,2,"[11, 42]","[4, 0, 4]"
1,21,31,55,20,27.6,54.6,1014.9,32.5,223,1.6,14,15,97.506,9.0,1,[18],"[4, 3]"
1,21,31,55,20,27.6,54.6,1014.9,32.5,223,1.6,1,28,98.383,17.0,1,[22],"[3, 0]"
1,21,31,55,20,27.6,54.6,1014.9,32.5,223,1.6,7,21,97.71,14.0,1,[20],"[3, 0]"
1,21,31,55,20,27.6,54.6,1014.9,32.5,223,1.6,7,12,98.051,15.0,1,[18],"[3, 0]"
1,21,31,55,20,27.6,54.6,1014.9,32.5,223,1.6,1,11,98.114,16.0,2,"[8, 26]","[4, 0, 3]"
1,21,31,55,20,27.6,54.6,1014.9,32.5,223,1.6,17,30,98.717,18.0,1,[32],"[0, 3]"
1,21,31,55,20,27.6,54.6,1014.9,32.5,223,1.6,17,16,99.236,19.0,1,[24],"[0, 3]"
1,21,31,55,20,27.6,54.6,1014.9,32.5,223,1.6,12,34,97.528,12.0,2,"[5, 23]","[3, 0, 4]"
2,1,28,68,20,27.5,35.1,939.4,55.6,99,1.7,10,4,64.111,1.0,2,"[22, 52]","[4, 0, 0]"
2,1,28,68,20,27.5,35.1,939.4,55.6,99,1.7,5,20,64.5,7.0,3,"[21, 46, 51]","[4, 0, 3, 3]"
2,1,28,68,20,27.5,35.1,939.4,55.6,99,1.7,9,24,64.606,3.0,3,"[21, 46, 51]","[4, 0, 3, 3]"
2,1,28,68,20,27.5,35.1,939.4,55.6,99,1.7,10,13,64.198,5.0,2,"[21, 51]","[4, 0, 0]"
2,1,28,68,20,27.5,35.1,939.4,55.6,99,1.7,9,31,64.537,8.0,3,"[21, 47, 51]","[4, 0, 3, 3]"
2,1,28,68,20,27.5,35.1,939.4,55.6,99,1.7,12,26,64.543,6.0,2,"[21, 51]","[4, 3, 3]"
2,1,28,68,20,27.5,35.1,939.4,55.6,99,1.7,2,10,64.603,12.0,2,"[21, 51]","[3, 0, 0]"
2,1,28,68,20,27.5,35.1,939.4,55.6,99,1.7,14,25,64.933,14.0,2,"[21, 51]","[3, 0, 0]"
2,1,28,68,20,27.5,35.1,939.4,55.6,99,1.7,1,11,65.175,18.0,3,"[20, 50, 51]","[3, 0, 4, 4]"
2,1,28,68,20,27.5,35.1,939.4,55.6,99,1.7,5,38,64.554,11.0,3,"[21, 46, 51]","[3, 0, 4, 4]"
2,1,28,68,20,27.5,35.1,939.4,55.6,99,1.7,17,18,65.757,20.0,3,"[21, 46, 51]","[3, 0, 4, 4]"
2,1,28,68,20,27.5,35.1,939.4,55.6,99,1.7,2,17,65.031,13.0,3,"[21, 46, 51]","[3, 0, 4, 4]"
2,1,28,68,20,27.5,35.1,939.4,55.6,99,1.7,13,1,64.661,4.0,3,"[21, 46, 51]","[4, 0, 4, 4]"
2,1,28,68,20,27.5,35.1,939.4,55.6,99,1.7,1,28,65.224,19.0,2,"[19, 46]","[3, 0, 4]"
2,1,28,68,20,27.5,35.1,939.4,55.6,99,1.7,17,30,65.167,17.0,1,[20],"[3, 0]"
2,1,28,68,20,27.5,35.1,939.4,55.6,99,1.7,7,12,65.094,15.0,1,[15],"[3, 0]"
2,2,28,71,20,19.4,36.2,946.1,38.7,348,1.1,10,13,78.188,1.0,1,[27],"[4, 3]"
2,2,28,71,20,19.4,36.2,946.1,38.7,348,1.1,10,4,78.791,4.0,1,[34],"[4, 3]"
2,2,28,71,20,19.4,36.2,946.1,38.7,348,1.1,13,37,78.297,2.0,2,"[24, 68]","[4, 3, 4]"
2,2,28,71,20,19.4,36.2,946.1,38.7,348,1.1,13,1,80.882,6.0,1,[35],"[4, 3]"
2,2,28,71,20,19.4,36.2,946.1,38.7,348,1.1,9,24,78.504,9.0,1,[39],"[4, 3]"
2,2,28,71,20,19.4,36.2,946.1,38.7,348,1.1,12,26,81.607,17.0,1,[38],"[4, 3]"
2,2,28,71,20,19.4,36.2,946.1,38.7,348,1.1,12,34,79.697,12.0,1,[33],"[4, 3]"
2,2,28,71,20,19.4,36.2,946.1,38.7,348,1.1,14,29,79.662,8.0,1,[37],"[3, 4]"
2,2,28,71,20,19.4,36.2,946.1,38.7,348,1.1,9,31,78.59,3.0,2,"[32, 66]","[4, 3, 4]"
2,2,28,71,20,19.4,36.2,946.1,38.7,348,1.1,2,17,79.824,13.0,1,[36],"[3, 0]"
2,2,28,71,20,19.4,36.2,946.1,38.7,348,1.1,1,28,81.14,16.0,1,[44],"[3, 4]"
2,2,28,71,20,19.4,36.2,946.1,38.7,348,1.1,7,21,81.14,15.0,1,[31],"[4, 3]"
2,2,28,71,20,19.4,36.2,946.1,38.7,348,1.1,1,11,81.831,19.0,1,[39],"[3, 4]"
2,2,28,71,20,19.4,36.2,946.1,38.7,348,1.1,2,10,80.192,7.0,2,"[24, 49]","[4, 0, 4]"
2,2,28,71,20,19.4,36.2,946.1,38.7,348,1.1,17,30,80.382,11.0,1,[34],"[4, 3]"
2,2,28,71,20,19.4,36.2,946.1,38.7,348,1.1,17,18,81.759,18.0,1,[32],"[3, 4]"
2,2,28,71,20,19.4,36.2,946.1,38.7,348,1.1,5,20,80.871,14.0,1,[1],"[4, 0]"
2,3,3,70,20,20.4,79.5,986.6,26.7,114,1.5,10,13,74.907,1.0,3,"[3, 37, 66]","[2, 3, 3, 4]"
2,3,3,70,20,20.4,79.5,986.6,26.7,114,1.5,13,37,75.495,7.0,2,"[4, 36]","[2, 3, 0]"
2,3,3,70,20,20.4,79.5,986.6,26.7,114,1.5,10,4,75.474,2.0,3,"[2, 33, 49]","[2, 3, 3, 0]"
2,3,3,70,20,20.4,79.5,986.6,26.7,114,1.5,12,34,74.895,3.0,3,"[3, 35, 52]","[2, 3, 3, 0]"
2,3,3,70,20,20.4,79.5,986.6,26.7,114,1.5,13,1,75.722,13.0,2,"[3, 34]","[2, 3, 0]"
2,3,3,70,20,20.4,79.5,986.6,26.7,114,1.5,5,38,75.455,5.0,2,"[3, 29]","[2, 3, 0]"
2,3,3,70,20,20.4,79.5,986.6,26.7,114,1.5,12,26,74.681,4.0,2,"[3, 35]","[2, 3, 0]"
2,3,3,70,20,20.4,79.5,986.6,26.7,114,1.5,14,29,75.848,11.0,2,"[4, 43]","[2, 3, 3]"
2,3,3,70,20,20.4,79.5,986.6,26.7,114,1.5,9,31,75.281,9.0,2,"[3, 40]","[2, 3, 0]"
2,3,3,70,20,20.4,79.5,986.6,26.7,114,1.5,7,21,76.152,0.0,1,[35],"[3, 0]"
2,3,3,70,20,20.4,79.5,986.6,26.7,114,1.5,5,20,75.793,6.0,2,"[2, 20]","[2, 4, 0]"
2,3,3,70,20,20.4,79.5,986.6,26.7,114,1.5,2,17,76.204,17.0,2,"[1, 18]","[2, 4, 0]"
2,3,3,70,20,20.4,79.5,986.6,26.7,114,1.5,9,24,75.444,8.0,2,"[4, 35]","[2, 3, 0]"
2,3,3,70,20,20.4,79.5,986.6,26.7,114,1.5,14,25,75.719,14.0,2,"[4, 31]","[2, 3, 0]"
2,3,3,70,20,20.4,79.5,986.6,26.7,114,1.5,1,28,76.614,20.0,2,"[3, 33]","[2, 3, 0]"
2,3,3,70,20,20.4,79.5,986.6,26.7,114,1.5,7,12,76.407,0.0,1,[34],"[3, 0]"
2,3,3,70,20,20.4,79.5,986.6,26.7,114,1.5,1,11,76.506,19.0,3,"[4, 20, 40]","[2, 4, 3, 0]"
2,3,3,70,20,20.4,79.5,986.6,26.7,114,1.5,17,30,75.585,12.0,3,"[4, 19, 50]","[2, 4, 3, 3]"
2,3,3,70,20,20.4,79.5,986.6,26.7,114,1.5,17,18,76.105,15.0,5,"[3, 4, 31, 39, 52]","[2, 4, 3, 3, 4, 0]"
2,3,3,70,20,20.4,79.5,986.6,26.7,114,1.5,2,10,75.767,10.0,1,[3],"[2, 4]"
2,4,24,52,20,20.8,44.6,998.6,40.7,209,3.2,10,13,85.9,1.0,1,[13],"[3, 0]"
2,4,24,52,20,20.8,44.6,998.6,40.7,209,3.2,13,37,86.115,3.0,2,"[13, 50]","[3, 0, 4]"
2,4,24,52,20,20.8,44.6,998.6,40.7,209,3.2,5,20,86.55,4.0,1,[13],"[3, 0]"
2,4,24,52,20,20.8,44.6,998.6,40.7,209,3.2,14,29,86.677,8.0,1,[12],"[4, 0]"
