Season,Round,Circuit,Laps,NumParticipants,Driver,DriverNumber,Team,GridPosition,QualifyingPosition,Q1Time,AirTemp,Humidity,Pressure,TrackTemp,WindDirection,WindSpeed,NumPitStops,PitStopLaps,TyreCompounds,ClassificationResult,Points
2024,2,Jeddah,50.0,20,VER,1,Red Bull Racing,1.0,1.0,88.171,25.5,67.0,1012.0,33.6,342,2.6,1,[7],"['MEDIUM', 'HARD']",0.0,25.0
2024,2,Jeddah,50.0,20,PER,11,Red Bull Racing,3.0,3.0,88.638,25.5,67.0,1012.0,33.6,342,2.6,1,[7],"['MEDIUM', 'HARD']",-1.0,18.0
2024,2,Jeddah,50.0,20,LEC,16,Ferrari,2.0,2.0,88.318,25.5,67.0,1012.0,33.6,342,2.6,1,[7],"['MEDIUM', 'HARD']",1.0,16.0
2024,2,Jeddah,50.0,20,PIA,81,McLaren,5.0,5.0,88.755,25.5,67.0,1012.0,33.6,342,2.6,1,[7],"['MEDIUM', 'HARD']",-1.0,12.0
2024,2,Jeddah,50.0,20,ALO,14,Aston Martin,4.0,4.0,88.706,25.5,67.0,1012.0,33.6,342,2.6,1,[7],"['MEDIUM', 'HARD']",1.0,10.0
2024,2,Jeddah,50.0,20,RUS,63,Mercedes,7.0,7.0,88.749,25.5,67.0,1012.0,33.6,342,2.6,1,[7],"['MEDIUM', 'HARD']",-1.0,8.0
2024,2,Jeddah,50.0,20,BEA,38,Ferrari,11.0,11.0,88.984,25.5,67.0,1012.0,33.6,342,2.6,1,[7],"['SOFT', 'HARD']",-4.0,6.0
2024,2,Jeddah,50.0,20,NOR,4,McLaren,6.0,6.0,88.805,25.5,67.0,1012.0,33.6,342,2.6,1,[37],"['MEDIUM', 'SOFT']",2.0,4.0
2024,2,Jeddah,50.0,20,HAM,44,Mercedes,8.0,8.0,88.994,25.5,67.0,1012.0,33.6,342,2.6,1,[36],"['MEDIUM', 'SOFT']",1.0,2.0
2024,2,Jeddah,50.0,20,HUL,27,Haas F1 Team,15.0,15.0,89.055,25.5,67.0,1012.0,33.6,342,2.6,1,[33],"['MEDIUM', 'HARD']",-5.0,1.0
2024,2,Jeddah,50.0,20,ALB,23,Williams,12.0,12.0,89.107,25.5,67.0,1012.0,33.6,342,2.6,1,[7],"['MEDIUM', 'HARD']",-1.0,0.0
2024,2,Jeddah,50.0,20,MAG,20,Haas F1 Team,13.0,13.0,89.069,25.5,67.0,1012.0,33.6,342,2.6,1,[7],"['MEDIUM', 'HARD']",-1.0,0.0
2024,2,Jeddah,50.0,20,OCO,31,Alpine,17.0,17.0,89.475,25.5,67.0,1012.0,33.6,342,2.6,1,[7],"['MEDIUM', 'HARD']",-4.0,0.0
2024,2,Jeddah,50.0,20,SAR,2,Williams,19.0,19.0,89.526,25.5,67.0,1012.0,33.6,342,2.6,1,[7],"['MEDIUM', 'HARD']",-5.0,0.0
2024,2,Jeddah,50.0,20,TSU,22,RB,9.0,9.0,88.988,25.5,67.0,1012.0,33.6,342,2.6,1,[7],"['MEDIUM', 'HARD']",6.0,0.0
2024,2,Jeddah,50.0,20,BOT,77,Kick Sauber,16.0,16.0,89.179,25.5,67.0,1012.0,33.6,342,2.6,2,"[7, 35]","['SOFT', 'HARD', 'SOFT']",1.0,0.0
2024,3,Melbourne,58.0,19,SAI,55,Ferrari,2.0,2.0,76.731,19.0,49.0,1021.6,37.0,306,0.4,2,"[16, 41]","['MEDIUM', 'HARD', 'HARD']",-1.0,25.0
2024,3,Melbourne,58.0,19,LEC,16,Ferrari,4.0,5.0,76.984,19.0,49.0,1021.6,37.0,306,0.4,2,"[9, 34]","['MEDIUM', 'HARD', 'HARD']",-2.0,19.0
2024,3,Melbourne,58.0,19,NOR,4,McLaren,3.0,4.0,77.43,19.0,49.0,1021.6,37.0,306,0.4,2,"[14, 40]","['MEDIUM', 'HARD', 'HARD']",0.0,15.0
2024,3,Melbourne,58.0,19,PIA,81,McLaren,5.0,6.0,77.369,19.0,49.0,1021.6,37.0,306,0.4,2,"[9, 39]","['MEDIUM', 'HARD', 'HARD']",-1.0,12.0
2024,3,Melbourne,58.0,19,PER,11,Red Bull Racing,6.0,3.0,76.805,19.0,49.0,1021.6,37.0,306,0.4,2,"[14, 35]","['MEDIUM', 'HARD', 'HARD']",-1.0,10.0
2024,3,Melbourne,58.0,19,STR,18,Aston Martin,9.0,9.0,77.376,19.0,49.0,1021.6,37.0,306,0.4,2,"[8, 37]","['MEDIUM', 'HARD', 'HARD']",-3.0,8.0
2024,3,Melbourne,58.0,19,TSU,22,RB,8.0,8.0,77.356,19.0,49.0,1021.6,37.0,306,0.4,2,"[9, 36]","['MEDIUM', 'HARD', 'HARD']",-1.0,6.0
2024,3,Melbourne,58.0,19,ALO,14,Aston Martin,10.0,10.0,76.991,19.0,49.0,1021.6,37.0,306,0.4,2,"[17, 41]","['HARD', 'MEDIUM', 'HARD']",-2.0,4.0
2024,3,Melbourne,58.0,19,HUL,27,Haas F1 Team,16.0,16.0,77.976,19.0,49.0,1021.6,37.0,306,0.4,2,"[17, 35]","['HARD', 'MEDIUM', 'HARD']",-7.0,2.0
2024,3,Melbourne,58.0,19,MAG,20,Haas F1 Team,14.0,14.0,77.709,19.0,49.0,1021.6,37.0,306,0.4,2,"[7, 33]","['MEDIUM', 'HARD', 'HARD']",-4.0,1.0
2024,3,Melbourne,58.0,19,ALB,23,Williams,12.0,12.0,77.13,19.0,49.0,1021.6,37.0,306,0.4,2,"[6, 27]","['MEDIUM', 'HARD', 'HARD']",-1.0,0.0
2024,3,Melbourne,58.0,19,RIC,3,RB,18.0,18.0,78.085,19.0,49.0,1021.6,37.0,306,0.4,2,"[5, 29]","['SOFT', 'HARD', 'HARD']",-6.0,0.0
2024,3,Melbourne,58.0,19,GAS,10,Alpine,17.0,17.0,77.982,19.0,49.0,1021.6,37.0,306,0.4,2,"[17, 41]","['MEDIUM', 'HARD', 'HARD']",-4.0,0.0
2024,3,Melbourne,58.0,19,ZHO,24,Kick Sauber,19.0,19.0,78.188,19.0,49.0,1021.6,37.0,306,0.4,2,"[6, 35]","['SOFT', 'HARD', 'HARD']",-4.0,0.0
2024,3,Melbourne,58.0,19,OCO,31,Alpine,15.0,15.0,77.617,19.0,49.0,1021.6,37.0,306,0.4,3,"[9, 16, 42]","['MEDIUM', 'HARD', 'HARD', 'HARD']",1.0,0.0
2024,3,Melbourne,58.0,19,RUS,63,Mercedes,7.0,7.0,77.062,19.0,49.0,1021.6,37.0,306,0.4,2,"[8, 45]","['MEDIUM', 'HARD', 'HARD']",10.0,0.0
2024,3,Melbourne,58.0,19,HAM,44,Mercedes,11.0,11.0,77.499,19.0,49.0,1021.6,37.0,306,0.4,1,[7],"['SOFT', 'HARD']",7.0,0.0
2024,5,Shanghai,56.0,20,VER,1,Red Bull Racing,1.0,1.0,94.742,19.1,65.0,1011.9,32.2,149,1.0,2,"[13, 23]","['MEDIUM', 'HARD', 'HARD']",0.0,25.0
2024,5,Shanghai,56.0,20,NOR,4,McLaren,4.0,4.0,94.842,19.1,65.0,1011.9,32.2,149,1.0,1,[22],"['MEDIUM', 'HARD']",-2.0,18.0
2024,5,Shanghai,56.0,20,PER,11,Red Bull Racing,2.0,2.0,95.457,19.1,65.0,1011.9,32.2,149,1.0,2,"[13, 23]","['MEDIUM', 'HARD', 'HARD']",1.0,15.0
2024,5,Shanghai,56.0,20,LEC,16,Ferrari,6.0,6.0,94.797,19.1,65.0,1011.9,32.2,149,1.0,1,[21],"['MEDIUM', 'HARD']",-2.0,12.0
2024,5,Shanghai,56.0,20,SAI,55,Ferrari,7.0,7.0,94.97,19.1,65.0,1011.9,32.2,149,1.0,1,[17],"['MEDIUM', 'HARD']",-2.0,10.0
2024,5,Shanghai,56.0,20,RUS,63,Mercedes,8.0,8.0,95.084,19.1,65.0,1011.9,32.2,149,1.0,2,"[11, 23]","['MEDIUM', 'MEDIUM', 'HARD']",-2.0,8.0
2024,5,Shanghai,56.0,20,ALO,14,Aston Martin,3.0,3.0,95.116,19.1,65.0,1011.9,32.2,149,1.0,3,"[11, 23, 43]","['MEDIUM', 'HARD', 'SOFT', 'MEDIUM']",4.0,7.0
2024,5,Shanghai,56.0,20,PIA,81,McLaren,5.0,5.0,95.014,19.1,65.0,1011.9,32.2,149,1.0,2,"[16, 24]","['MEDIUM', 'MEDIUM', 'HARD']",3.0,4.0
2024,5,Shanghai,56.0,20,HAM,44,Mercedes,18.0,18.0,95.573,19.1,65.0,1011.9,32.2,149,1.0,2,"[9, 21]","['SOFT', 'MEDIUM', 'HARD']",-9.0,2.0
2024,5,Shanghai,56.0,20,HUL,27,Haas F1 Team,9.0,9.0,95.068,19.1,65.0,1011.9,32.2,149,1.0,2,"[8, 23]","['MEDIUM', 'HARD', 'HARD']",1.0,1.0
2024,5,Shanghai,56.0,20,OCO,31,Alpine,13.0,13.0,95.356,19.1,65.0,1011.9,32.2,149,1.0,2,"[9, 23]","['MEDIUM', 'HARD', 'HARD']",-2.0,0.0
2024,5,Shanghai,56.0,20,ALB,23,Williams,14.0,14.0,95.384,19.1,65.0,1011.9,32.2,149,1.0,2,"[9, 23]","['MEDIUM', 'MEDIUM', 'HARD']",-2.0,0.0
2024,5,Shanghai,56.0,20,GAS,10,Alpine,15.0,15.0,95.287,19.1,65.0,1011.9,32.2,149,1.0,3,"[11, 23, 38]","['MEDIUM', 'HARD', 'HARD', 'MEDIUM']",-2.0,0.0
2024,5,Shanghai,56.0,20,ZHO,24,Kick Sauber,16.0,16.0,95.505,19.1,65.0,1011.9,32.2,149,1.0,3,"[8, 23, 40]","['MEDIUM', 'HARD', 'HARD', 'SOFT']",-2.0,0.0
2024,5,Shanghai,56.0,20,MAG,20,Haas F1 Team,17.0,17.0,95.516,19.1,65.0,1011.9,32.2,149,1.0,2,"[17, 27]","['HARD', 'HARD', 'MEDIUM']",-1.0,0.0
2024,5,Shanghai,56.0,20,SAR,2,Williams,20.0,20.0,96.358,19.1,65.0,1011.9,32.2,149,1.0,2,"[12, 24]","['SOFT', 'MEDIUM', 'HARD']",-3.0,0.0
2024,5,Shanghai,56.0,20,RIC,3,RB,12.0,12.0,95.443,19.1,65.0,1011.9,32.2,149,1.0,1,[14],"['MEDIUM', 'MEDIUM']",6.0,0.0
2024,5,Shanghai,56.0,20,TSU,22,RB,19.0,19.0,95.746,19.1,65.0,1011.9,32.2,149,1.0,2,"[8, 23]","['SOFT', 'MEDIUM', 'HARD']",0.0,0.0
2024,5,Shanghai,56.0,20,BOT,77,Kick Sauber,10.0,10.0,95.169,19.1,65.0,1011.9,32.2,149,1.0,1,[9],"['MEDIUM', 'HARD']",10.0,0.0
2024,6,Miami,57.0,20,NOR,4,McLaren,5.0,5.0,87.913,28.6,57.0,1017.0,46.4,166,3.3,1,[29],"['MEDIUM', 'HARD']",-4.0,25.0
2024,6,Miami,57.0,20,VER,1,Red Bull Racing,1.0,1.0,87.689,28.6,57.0,1017.0,46.4,166,3.3,1,[23],"['MEDIUM', 'HARD']",1.0,18.0
2024,6,Miami,57.0,20,LEC,16,Ferrari,2.0,2.0,88.081,28.6,57.0,1017.0,46.4,166,3.3,1,[19],"['MEDIUM', 'HARD']",1.0,15.0
2024,6,Miami,57.0,20,PER,11,Red Bull Racing,4.0,4.0,87.772,28.6,57.0,1017.0,46.4,166,3.3,2,"[17, 28]","['MEDIUM', 'HARD', 'MEDIUM']",0.0,12.0
2024,6,Miami,57.0,20,SAI,55,Ferrari,3.0,3.0,87.937,28.6,57.0,1017.0,46.4,166,3.3,1,[27],"['MEDIUM', 'HARD']",2.0,10.0
2024,6,Miami,57.0,20,HAM,44,Mercedes,8.0,8.0,88.167,28.6,57.0,1017.0,46.4,166,3.3,1,[26],"['HARD', 'MEDIUM']",-2.0,8.0
2024,6,Miami,57.0,20,TSU,22,RB,10.0,10.0,88.324,28.6,57.0,1017.0,46.4,166,3.3,1,[28],"['MEDIUM', 'HARD']",-3.0,6.0
2024,6,Miami,57.0,20,RUS,63,Mercedes,7.0,7.0,88.159,28.6,57.0,1017.0,46.4,166,3.3,1,[24],"['MEDIUM', 'HARD']",1.0,4.0
2024,6,Miami,57.0,20,ALO,14,Aston Martin,15.0,15.0,88.453,28.6,57.0,1017.0,46.4,166,3.3,1,[22],"['HARD', 'MEDIUM']",-6.0,2.0
2024,6,Miami,57.0,20,OCO,31,Alpine,13.0,13.0,88.209,28.6,57.0,1017.0,46.4,166,3.3,1,[22],"['MEDIUM', 'HARD']",-3.0,1.0
2024,6,Miami,57.0,20,HUL,27,Haas F1 Team,9.0,9.0,88.383,28.6,57.0,1017.0,46.4,166,3.3,2,"[12, 28]","['MEDIUM', 'HARD', 'MEDIUM']",2.0,0.0
2024,6,Miami,57.0,20,GAS,10,Alpine,12.0,12.0,87.976,28.6,57.0,1017.0,46.4,166,3.3,1,[12],"['MEDIUM', 'HARD']",0.0,0.0
2024,6,Miami,57.0,20,PIA,81,McLaren,6.0,6.0,88.032,28.6,57.0,1017.0,46.4,166,3.3,2,"[27, 40]","['MEDIUM', 'HARD', 'MEDIUM']",7.0,0.0
2024,6,Miami,57.0,20,ZHO,24,Kick Sauber,19.0,20.0,88.824,28.6,57.0,1017.0,46.4,166,3.3,1,[28],"['MEDIUM', 'SOFT']",-5.0,0.0
2024,6,Miami,57.0,20,RIC,3,RB,20.0,18.0,88.617,28.6,57.0,1017.0,46.4,166,3.3,1,[28],"['HARD', 'MEDIUM']",-5.0,0.0
2024,6,Miami,57.0,20,BOT,77,Kick Sauber,16.0,16.0,88.463,28.6,57.0,1017.0,46.4,166,3.3,2,"[11, 29]","['SOFT', 'HARD', 'MEDIUM']",0.0,0.0
2024,6,Miami,57.0,20,STR,18,Aston Martin,11.0,11.0,88.177,28.6,57.0,1017.0,46.4,166,3.3,2,"[11, 28]","['MEDIUM', 'HARD', 'MEDIUM']",6.0,0.0
2024,6,Miami,57.0,20,ALB,23,Williams,14.0,14.0,88.343,28.6,57.0,1017.0,46.4,166,3.3,2,"[10, 53]","['MEDIUM', 'HARD', 'SOFT']",4.0,0.0
2024,6,Miami,57.0,20,MAG,20,Haas F1 Team,18.0,19.0,88.619,28.6,57.0,1017.0,46.4,166,3.3,3,"[22, 28, 31]","['HARD', 'MEDIUM', 'MEDIUM', 'MEDIUM']",1.0,0.0
2024,6,Miami,57.0,20,SAR,2,Williams,17.0,17.0,88.487,28.6,57.0,1017.0,46.4,166,3.3,1,[11],"['MEDIUM', 'HARD']",3.0,0.0
2024,7,Imola,63.0,20,VER,1,Red Bull Racing,1.0,1.0,75.762,24.2,51.0,1007.2,43.4,138,1.8,1,[24],"['MEDIUM', 'HARD']",0.0,25.0
2024,7,Imola,63.0,20,NOR,4,McLaren,2.0,3.0,75.915,24.2,51.0,1007.2,43.4,138,1.8,1,[22],"['MEDIUM', 'HARD']",0.0,18.0
2024,7,Imola,63.0,20,LEC,16,Ferrari,3.0,4.0,75.823,24.2,51.0,1007.2,43.4,138,1.8,1,[25],"['MEDIUM', 'HARD']",0.0,15.0
2024,7,Imola,63.0,20,PIA,81,McLaren,5.0,2.0,75.94,24.2,51.0,1007.2,43.4,138,1.8,1,[23],"['MEDIUM', 'HARD']",-1.0,12.0
2024,7,Imola,63.0,20,SAI,55,Ferrari,4.0,5.0,76.015,24.2,51.0,1007.2,43.4,138,1.8,1,[27],"['MEDIUM', 'HARD']",1.0,10.0
2024,7,Imola,63.0,20,HAM,44,Mercedes,8.0,8.0,76.604,24.2,51.0,1007.2,43.4,138,1.8,1,[27],"['MEDIUM', 'HARD']",-2.0,8.0
2024,7,Imola,63.0,20,RUS,63,Mercedes,6.0,6.0,76.107,24.2,51.0,1007.2,43.4,138,1.8,2,"[21, 52]","['MEDIUM', 'HARD', 'MEDIUM']",1.0,7.0
2024,7,Imola,63.0,20,PER,11,Red Bull Racing,11.0,11.0,76.404,24.2,51.0,1007.2,43.4,138,1.8,1,[37],"['HARD', 'MEDIUM']",-3.0,4.0
2024,7,Imola,63.0,20,STR,18,Aston Martin,13.0,13.0,76.458,24.2,51.0,1007.2,43.4,138,1.8,1,[37],"['MEDIUM', 'HARD']",-4.0,2.0
2024,7,Imola,63.0,20,TSU,22,RB,7.0,7.0,75.894,24.2,51.0,1007.2,43.4,138,1.8,1,[12],"['MEDIUM', 'HARD']",3.0,1.0
2024,7,Imola,63.0,20,HUL,27,Haas F1 Team,10.0,10.0,75.841,24.2,51.0,1007.2,43.4,138,1.8,1,[13],"['MEDIUM', 'HARD']",1.0,0.0
2024,7,Imola,63.0,20,MAG,20,Haas F1 Team,18.0,18.0,76.854,24.2,51.0,1007.2,43.4,138,1.8,1,[37],"['MEDIUM', 'HARD']",-6.0,0.0
2024,7,Imola,63.0,20,RIC,3,RB,9.0,9.0,76.06,24.2,51.0,1007.2,43.4,138,1.8,1,[11],"['MEDIUM', 'HARD']",4.0,0.0
2024,7,Imola,63.0,20,OCO,31,Alpine,12.0,12.0,76.361,24.2,51.0,1007.2,43.4,138,1.8,1,[25],"['MEDIUM', 'HARD']",2.0,0.0
2024,7,Imola,63.0,20,ZHO,24,Kick Sauber,17.0,17.0,76.834,24.2,51.0,1007.2,43.4,138,1.8,1,[33],"['HARD', 'MEDIUM']",-2.0,0.0
2024,7,Imola,63.0,20,GAS,10,Alpine,15.0,15.0,76.015,24.2,51.0,1007.2,43.4,138,1.8,2,"[8, 30]","['SOFT', 'HARD', 'MEDIUM']",1.0,0.0
2024,7,Imola,63.0,20,SAR,2,Williams,19.0,20.0,,24.2,51.0,1007.2,43.4,138,1.8,1,[31],"['HARD', 'MEDIUM']",-2.0,0.0
2024,7,Imola,63.0,20,BOT,77,Kick Sauber,16.0,16.0,76.626,24.2,51.0,1007.2,43.4,138,1.8,1,[8],"['MEDIUM', 'HARD']",2.0,0.0
2024,7,Imola,63.0,20,ALO,14,Aston Martin,20.0,19.0,76.917,24.2,51.0,1007.2,43.4,138,1.8,3,"[7, 40, 59]","['SOFT', 'HARD', 'MEDIUM', 'SOFT']",-1.0,0.0
2024,7,Imola,63.0,20,ALB,23,Williams,14.0,14.0,76.524,24.2,51.0,1007.2,43.4,138,1.8,4,"[8, 9, 23, 28]","['MEDIUM', 'HARD', 'MEDIUM', 'MEDIUM', 'MEDIUM']",6.0,0.0
2024,9,Montréal,70.0,20,VER,1,Red Bull Racing,2.0,2.0,72.36,16.3,78.0,996.4,21.1,179,0.6,2,"[25, 45]","['INTERMEDIATE', 'INTERMEDIATE', 'MEDIUM']",-1.0,25.0
2024,9,Montréal,70.0,20,NOR,4,McLaren,3.0,3.0,72.959,16.3,78.0,996.4,21.1,179,0.6,2,"[26, 47]","['INTERMEDIATE', 'INTERMEDIATE', 'MEDIUM']",-1.0,18.0
2024,9,Montréal,70.0,20,RUS,63,Mercedes,1.0,1.0,73.013,16.3,78.0,996.4,21.1,179,0.6,3,"[25, 45, 54]","['INTERMEDIATE', 'INTERMEDIATE', 'HARD', 'MEDIUM']",2.0,15.0
2024,9,Montréal,70.0,20,HAM,44,Mercedes,7.0,7.0,72.851,16.3,78.0,996.4,21.1,179,0.6,3,"[25, 43, 54]","['INTERMEDIATE', 'INTERMEDIATE', 'MEDIUM', 'HARD']",-3.0,13.0
2024,9,Montréal,70.0,20,PIA,81,McLaren,4.0,4.0,72.907,16.3,78.0,996.4,21.1,179,0.6,2,"[25, 44]","['INTERMEDIATE', 'INTERMEDIATE', 'MEDIUM']",1.0,10.0
2024,9,Montréal,70.0,20,ALO,14,Aston Martin,6.0,6.0,73.117,16.3,78.0,996.4,21.1,179,0.6,2,"[25, 44]","['INTERMEDIATE', 'INTERMEDIATE', 'HARD']",0.0,8.0
2024,9,Montréal,70.0,20,STR,18,Aston Martin,9.0,9.0,73.088,16.3,78.0,996.4,21.1,179,0.6,2,"[25, 44]","['INTERMEDIATE', 'INTERMEDIATE', 'HARD']",-2.0,6.0
2024,9,Montréal,70.0,20,RIC,3,RB,5.0,5.0,73.24,16.3,78.0,996.4,21.1,179,0.6,2,"[26, 43]","['INTERMEDIATE', 'INTERMEDIATE', 'MEDIUM']",3.0,4.0
2024,9,Montréal,70.0,20,GAS,10,Alpine,15.0,15.0,73.289,16.3,78.0,996.4,21.1,179,0.6,2,"[25, 40]","['INTERMEDIATE', 'INTERMEDIATE', 'HARD']",-6.0,2.0
2024,9,Montréal,70.0,20,OCO,31,Alpine,18.0,18.0,73.435,16.3,78.0,996.4,21.1,179,0.6,1,[44],"['INTERMEDIATE', 'MEDIUM']",-8.0,1.0
2024,9,Montréal,70.0,20,HUL,27,Haas F1 Team,17.0,19.0,73.978,16.3,78.0,996.4,21.1,179,0.6,3,"[12, 25, 44]","['WET', 'INTERMEDIATE', 'INTERMEDIATE', 'MEDIUM']",-6.0,0.0
2024,9,Montréal,70.0,20,MAG,20,Haas F1 Team,14.0,14.0,73.217,16.3,78.0,996.4,21.1,179,0.6,4,"[7, 25, 41, 54]","['WET', 'INTERMEDIATE', 'INTERMEDIATE', 'MEDIUM', 'MEDIUM']",-2.0,0.0
2024,9,Montréal,70.0,20,BOT,77,Kick Sauber,0.0,17.0,73.366,16.3,78.0,996.4,21.1,179,0.6,1,[42],"['INTERMEDIATE', 'MEDIUM']",13.0,0.0
2024,9,Montréal,70.0,20,TSU,22,RB,8.0,8.0,72.748,16.3,78.0,996.4,21.1,179,0.6,1,[44],"['INTERMEDIATE', 'MEDIUM']",6.0,0.0
2024,9,Montréal,70.0,20,SAI,55,Ferrari,12.0,12.0,73.038,16.3,78.0,996.4,21.1,179,0.6,2,"[25, 43]","['INTERMEDIATE', 'INTERMEDIATE', 'MEDIUM']",4.0,0.0
2024,9,Montréal,70.0,20,ALB,23,Williams,10.0,10.0,72.896,16.3,78.0,996.4,21.1,179,0.6,2,"[25, 44]","['INTERMEDIATE', 'INTERMEDIATE', 'MEDIUM']",7.0,0.0
2024,9,Montréal,70.0,20,PER,11,Red Bull Racing,16.0,16.0,73.326,16.3,78.0,996.4,21.1,179,0.6,2,"[25, 43]","['INTERMEDIATE', 'INTERMEDIATE', 'MEDIUM']",2.0,0.0
2024,10,Barcelona,66.0,20,VER,1,Red Bull Racing,2.0,2.0,72.306,23.9,63.0,1001.8,39.1,244,2.7,2,"[17, 44]","['SOFT', 'MEDIUM', 'SOFT']",-1.0,25.0
2024,10,Barcelona,66.0,20,NOR,4,McLaren,1.0,1.0,72.386,23.9,63.0,1001.8,39.1,244,2.7,2,"[23, 47]","['SOFT', 'MEDIUM', 'SOFT']",1.0,19.0
2024,10,Barcelona,66.0,20,HAM,44,Mercedes,3.0,3.0,72.143,23.9,63.0,1001.8,39.1,244,2.7,2,"[16, 43]","['SOFT', 'MEDIUM', 'SOFT']",0.0,15.0
2024,10,Barcelona,66.0,20,RUS,63,Mercedes,4.0,4.0,72.456,23.9,63.0,1001.8,39.1,244,2.7,2,"[15, 36]","['SOFT', 'MEDIUM', 'HARD']",0.0,12.0
2024,10,Barcelona,66.0,20,LEC,16,Ferrari,5.0,5.0,72.257,23.9,63.0,1001.8,39.1,244,2.7,2,"[24, 47]","['SOFT', 'MEDIUM', 'SOFT']",0.0,10.0
2024,10,Barcelona,66.0,20,SAI,55,Ferrari,6.0,6.0,72.403,23.9,63.0,1001.8,39.1,244,2.7,2,"[15, 36]","['SOFT', 'MEDIUM', 'HARD']",0.0,8.0
2024,10,Barcelona,66.0,20,PIA,81,McLaren,9.0,10.0,72.46,23.9,63.0,1001.8,39.1,244,2.7,2,"[21, 46]","['SOFT', 'MEDIUM', 'SOFT']",-2.0,6.0
