Season,Round,Circuit,Laps,NumParticipants,Driver,DriverNumber,Team,GridPosition,QualifyingPosition,Q1Time,AirTemp,Humidity,Pressure,TrackTemp,WindDirection,WindSpeed,NumPitStops,PitStopLaps,TyreCompounds,ClassificationResult,Points
2023,1,Sakhir,57.0,20,MAG,20,Haas F1 Team,17.0,17.0,91.892,29.8,19.0,1016.5,35.1,176,1.2,3,"[15, 29, 40]","['HARD', 'HARD', 'SOFT', 'SOFT']",-4.0,0.0
2023,1,Sakhir,57.0,20,DEV,21,AlphaTauri,19.0,19.0,92.121,29.8,19.0,1016.5,35.1,176,1.2,2,"[11, 27]","['SOFT', 'HARD', 'HARD']",-5.0,0.0
2023,1,Sakhir,57.0,20,HUL,27,Haas F1 Team,10.0,10.0,91.204,29.8,19.0,1016.5,35.1,176,1.2,3,"[11, 26, 40]","['SOFT', 'HARD', 'HARD', 'SOFT']",5.0,0.0
2023,1,Sakhir,57.0,20,ZHO,24,Alfa Romeo,13.0,13.0,91.615,29.8,19.0,1016.5,35.1,176,1.2,3,"[12, 32, 54]","['SOFT', 'HARD', 'SOFT', 'SOFT']",3.0,0.0
2023,1,Sakhir,57.0,20,NOR,4,McLaren,11.0,11.0,91.652,29.8,19.0,1016.5,35.1,176,1.2,6,"[10, 17, 27, 37, 47, 54]","['SOFT', 'HARD', 'SOFT', 'MEDIUM', 'HARD', 'SOFT', 'SOFT']",6.0,0.0
2023,1,Sakhir,57.0,20,OCO,31,Alpine,9.0,9.0,91.508,29.8,19.0,1016.5,35.1,176,1.2,3,"[12, 15, 32]","['SOFT', 'HARD', 'HARD', 'HARD']",9.0,0.0
2023,1,Sakhir,57.0,20,LEC,16,Ferrari,3.0,3.0,91.094,29.8,19.0,1016.5,35.1,176,1.2,2,"[13, 33]","['SOFT', 'HARD', 'HARD']",16.0,0.0
2023,2,Jeddah,50.0,20,PER,11,Red Bull Racing,1.0,1.0,89.244,26.0,62.0,1010.5,34.0,315,2.7,1,[18],"['MEDIUM', 'HARD']",0.0,25.0
2023,2,Jeddah,50.0,20,VER,1,Red Bull Racing,15.0,15.0,88.761,26.0,62.0,1010.5,34.0,315,2.7,1,[18],"['MEDIUM', 'HARD']",-13.0,19.0
2023,2,Jeddah,50.0,20,ALO,14,Aston Martin,2.0,3.0,89.298,26.0,62.0,1010.5,34.0,315,2.7,1,[18],"['MEDIUM', 'HARD']",1.0,15.0
2023,2,Jeddah,50.0,20,RUS,63,Mercedes,3.0,4.0,89.592,26.0,62.0,1010.5,34.0,315,2.7,1,[18],"['MEDIUM', 'HARD']",1.0,12.0
2023,2,Jeddah,50.0,20,HAM,44,Mercedes,7.0,8.0,89.689,26.0,62.0,1010.5,34.0,315,2.7,1,[18],"['HARD', 'MEDIUM']",-2.0,10.0
2023,2,Jeddah,50.0,20,SAI,55,Ferrari,4.0,5.0,89.411,26.0,62.0,1010.5,34.0,315,2.7,1,[15],"['MEDIUM', 'HARD']",2.0,8.0
2023,2,Jeddah,50.0,20,LEC,16,Ferrari,12.0,2.0,89.376,26.0,62.0,1010.5,34.0,315,2.7,1,[16],"['SOFT', 'HARD']",-5.0,6.0
2023,2,Jeddah,50.0,20,OCO,31,Alpine,6.0,7.0,89.707,26.0,62.0,1010.5,34.0,315,2.7,1,[16],"['MEDIUM', 'HARD']",2.0,4.0
2023,2,Jeddah,50.0,20,GAS,10,Alpine,9.0,10.0,89.89,26.0,62.0,1010.5,34.0,315,2.7,1,[14],"['MEDIUM', 'HARD']",0.0,2.0
2023,2,Jeddah,50.0,20,MAG,20,Haas F1 Team,13.0,13.0,89.744,26.0,62.0,1010.5,34.0,315,2.7,1,[8],"['MEDIUM', 'HARD']",-3.0,1.0
2023,2,Jeddah,50.0,20,TSU,22,AlphaTauri,16.0,16.0,89.939,26.0,62.0,1010.5,34.0,315,2.7,1,[17],"['MEDIUM', 'HARD']",-5.0,0.0
2023,2,Jeddah,50.0,20,HUL,27,Haas F1 Team,10.0,11.0,89.547,26.0,62.0,1010.5,34.0,315,2.7,1,[11],"['MEDIUM', 'HARD']",2.0,0.0
2023,2,Jeddah,50.0,20,ZHO,24,Alfa Romeo,11.0,12.0,89.654,26.0,62.0,1010.5,34.0,315,2.7,2,"[11, 18]","['MEDIUM', 'HARD', 'MEDIUM']",2.0,0.0
2023,2,Jeddah,50.0,20,DEV,21,AlphaTauri,18.0,18.0,90.244,26.0,62.0,1010.5,34.0,315,2.7,1,[17],"['MEDIUM', 'HARD']",-4.0,0.0
2023,2,Jeddah,50.0,20,PIA,81,McLaren,8.0,9.0,89.706,26.0,62.0,1010.5,34.0,315,2.7,1,[1],"['MEDIUM', 'HARD']",7.0,0.0
2023,2,Jeddah,50.0,20,SAR,2,Williams,20.0,20.0,128.51,26.0,62.0,1010.5,34.0,315,2.7,1,[18],"['HARD', 'MEDIUM']",-4.0,0.0
2023,2,Jeddah,50.0,20,NOR,4,McLaren,19.0,19.0,90.447,26.0,62.0,1010.5,34.0,315,2.7,2,"[2, 19]","['SOFT', 'HARD', 'MEDIUM']",-2.0,0.0
2023,2,Jeddah,50.0,20,BOT,77,Alfa Romeo,14.0,14.0,89.929,26.0,62.0,1010.5,34.0,315,2.7,3,"[9, 17, 35]","['MEDIUM', 'HARD', 'MEDIUM', 'SOFT']",4.0,0.0
2023,2,Jeddah,50.0,20,ALB,23,Williams,17.0,17.0,89.994,26.0,62.0,1010.5,34.0,315,2.7,1,[17],"['MEDIUM', 'HARD']",2.0,0.0
2023,2,Jeddah,50.0,20,STR,18,Aston Martin,5.0,6.0,89.335,26.0,62.0,1010.5,34.0,315,2.7,1,[13],"['MEDIUM', 'HARD']",15.0,0.0
2023,4,Baku,51.0,20,PER,11,Red Bull Racing,3.0,3.0,101.756,23.9,52.0,1009.5,42.5,15,1.6,1,[11],"['MEDIUM', 'HARD']",-2.0,25.0
2023,4,Baku,51.0,20,VER,1,Red Bull Racing,2.0,2.0,101.398,23.9,52.0,1009.5,42.5,15,1.6,1,[10],"['MEDIUM', 'HARD']",0.0,18.0
2023,4,Baku,51.0,20,LEC,16,Ferrari,1.0,1.0,101.269,23.9,52.0,1009.5,42.5,15,1.6,1,[11],"['MEDIUM', 'HARD']",2.0,15.0
2023,4,Baku,51.0,20,ALO,14,Aston Martin,6.0,6.0,101.72,23.9,52.0,1009.5,42.5,15,1.6,1,[11],"['MEDIUM', 'HARD']",-2.0,12.0
2023,4,Baku,51.0,20,SAI,55,Ferrari,4.0,4.0,102.197,23.9,52.0,1009.5,42.5,15,1.6,1,[11],"['MEDIUM', 'HARD']",1.0,10.0
2023,4,Baku,51.0,20,HAM,44,Mercedes,5.0,5.0,102.113,23.9,52.0,1009.5,42.5,15,1.6,1,[9],"['MEDIUM', 'HARD']",1.0,8.0
2023,4,Baku,51.0,20,STR,18,Aston Martin,9.0,9.0,102.524,23.9,52.0,1009.5,42.5,15,1.6,1,[11],"['MEDIUM', 'HARD']",-2.0,6.0
2023,4,Baku,51.0,20,RUS,63,Mercedes,11.0,11.0,102.073,23.9,52.0,1009.5,42.5,15,1.6,2,"[11, 49]","['MEDIUM', 'HARD', 'SOFT']",-3.0,5.0
2023,4,Baku,51.0,20,NOR,4,McLaren,7.0,7.0,102.154,23.9,52.0,1009.5,42.5,15,1.6,1,[9],"['MEDIUM', 'HARD']",2.0,2.0
2023,4,Baku,51.0,20,TSU,22,AlphaTauri,8.0,8.0,102.234,23.9,52.0,1009.5,42.5,15,1.6,1,[8],"['MEDIUM', 'HARD']",2.0,1.0
2023,4,Baku,51.0,20,PIA,81,McLaren,10.0,10.0,102.455,23.9,52.0,1009.5,42.5,15,1.6,1,[8],"['MEDIUM', 'HARD']",1.0,0.0
2023,4,Baku,51.0,20,ALB,23,Williams,12.0,13.0,102.171,23.9,52.0,1009.5,42.5,15,1.6,1,[7],"['MEDIUM', 'HARD']",0.0,0.0
2023,4,Baku,51.0,20,MAG,20,Haas F1 Team,16.0,18.0,103.417,23.9,52.0,1009.5,42.5,15,1.6,1,[10],"['MEDIUM', 'HARD']",-3.0,0.0
2023,4,Baku,51.0,20,GAS,10,Alpine,17.0,19.0,104.853,23.9,52.0,1009.5,42.5,15,1.6,2,"[5, 23]","['MEDIUM', 'HARD', 'HARD']",-3.0,0.0
2023,4,Baku,51.0,20,OCO,31,Alpine,0.0,12.0,102.622,23.9,52.0,1009.5,42.5,15,1.6,1,[50],"['HARD', 'SOFT']",15.0,0.0
2023,4,Baku,51.0,20,SAR,2,Williams,14.0,15.0,102.242,23.9,52.0,1009.5,42.5,15,1.6,1,[8],"['MEDIUM', 'HARD']",2.0,0.0
2023,4,Baku,51.0,20,HUL,27,Haas F1 Team,0.0,17.0,102.755,23.9,52.0,1009.5,42.5,15,1.6,1,[49],"['HARD', 'SOFT']",17.0,0.0
2023,4,Baku,51.0,20,BOT,77,Alfa Romeo,13.0,14.0,102.582,23.9,52.0,1009.5,42.5,15,1.6,3,"[6, 12, 34]","['MEDIUM', 'HARD', 'HARD', 'MEDIUM']",5.0,0.0
2023,4,Baku,51.0,20,ZHO,24,Alfa Romeo,15.0,16.0,102.642,23.9,52.0,1009.5,42.5,15,1.6,1,[11],"['MEDIUM', 'HARD']",4.0,0.0
2023,5,Miami,57.0,20,VER,1,Red Bull Racing,9.0,9.0,87.363,27.2,60.0,1019.0,36.5,134,4.0,1,[45],"['HARD', 'MEDIUM']",-8.0,26.0
2023,5,Miami,57.0,20,PER,11,Red Bull Racing,1.0,1.0,87.713,27.2,60.0,1019.0,36.5,134,4.0,1,[20],"['MEDIUM', 'HARD']",1.0,18.0
2023,5,Miami,57.0,20,ALO,14,Aston Martin,2.0,2.0,88.179,27.2,60.0,1019.0,36.5,134,4.0,1,[24],"['MEDIUM', 'HARD']",1.0,15.0
2023,5,Miami,57.0,20,RUS,63,Mercedes,6.0,6.0,88.086,27.2,60.0,1019.0,36.5,134,4.0,1,[17],"['MEDIUM', 'HARD']",-2.0,12.0
2023,5,Miami,57.0,20,SAI,55,Ferrari,3.0,3.0,87.686,27.2,60.0,1019.0,36.5,134,4.0,1,[18],"['MEDIUM', 'HARD']",2.0,10.0
2023,5,Miami,57.0,20,HAM,44,Mercedes,13.0,13.0,87.846,27.2,60.0,1019.0,36.5,134,4.0,1,[37],"['HARD', 'MEDIUM']",-7.0,8.0
2023,5,Miami,57.0,20,LEC,16,Ferrari,7.0,7.0,87.713,27.2,60.0,1019.0,36.5,134,4.0,1,[17],"['MEDIUM', 'HARD']",0.0,6.0
2023,5,Miami,57.0,20,GAS,10,Alpine,5.0,5.0,88.061,27.2,60.0,1019.0,36.5,134,4.0,1,[15],"['MEDIUM', 'HARD']",3.0,4.0
2023,5,Miami,57.0,20,OCO,31,Alpine,8.0,8.0,87.872,27.2,60.0,1019.0,36.5,134,4.0,1,[39],"['HARD', 'MEDIUM']",1.0,2.0
2023,5,Miami,57.0,20,MAG,20,Haas F1 Team,4.0,4.0,87.809,27.2,60.0,1019.0,36.5,134,4.0,1,[14],"['MEDIUM', 'HARD']",6.0,1.0
2023,5,Miami,57.0,20,TSU,22,AlphaTauri,17.0,17.0,88.429,27.2,60.0,1019.0,36.5,134,4.0,1,[36],"['HARD', 'MEDIUM']",-6.0,0.0
2023,5,Miami,57.0,20,STR,18,Aston Martin,18.0,18.0,88.476,27.2,60.0,1019.0,36.5,134,4.0,1,[42],"['HARD', 'MEDIUM']",-6.0,0.0
2023,5,Miami,57.0,20,BOT,77,Alfa Romeo,10.0,10.0,87.864,27.2,60.0,1019.0,36.5,134,4.0,1,[15],"['MEDIUM', 'HARD']",3.0,0.0
2023,5,Miami,57.0,20,ALB,23,Williams,11.0,11.0,88.234,27.2,60.0,1019.0,36.5,134,4.0,1,[22],"['MEDIUM', 'HARD']",3.0,0.0
2023,5,Miami,57.0,20,HUL,27,Haas F1 Team,12.0,12.0,87.945,27.2,60.0,1019.0,36.5,134,4.0,1,[33],"['HARD', 'MEDIUM']",3.0,0.0
2023,5,Miami,57.0,20,ZHO,24,Alfa Romeo,14.0,14.0,88.18,27.2,60.0,1019.0,36.5,134,4.0,1,[31],"['HARD', 'MEDIUM']",2.0,0.0
2023,5,Miami,57.0,20,NOR,4,McLaren,16.0,16.0,88.394,27.2,60.0,1019.0,36.5,134,4.0,1,[4],"['SOFT', 'HARD']",1.0,0.0
2023,5,Miami,57.0,20,DEV,21,AlphaTauri,15.0,15.0,88.325,27.2,60.0,1019.0,36.5,134,4.0,1,[15],"['MEDIUM', 'HARD']",3.0,0.0
2023,5,Miami,57.0,20,PIA,81,McLaren,19.0,19.0,88.484,27.2,60.0,1019.0,36.5,134,4.0,1,[5],"['SOFT', 'HARD']",0.0,0.0
2023,6,Monaco,78.0,20,VER,1,Red Bull Racing,1.0,1.0,72.386,25.8,39.0,1013.7,47.4,149,1.0,1,[55],"['MEDIUM', 'INTERMEDIATE']",0.0,25.0
2023,6,Monaco,78.0,20,ALO,14,Aston Martin,2.0,2.0,72.886,25.8,39.0,1013.7,47.4,149,1.0,2,"[54, 55]","['HARD', 'MEDIUM', 'INTERMEDIATE']",0.0,18.0
2023,6,Monaco,78.0,20,OCO,31,Alpine,3.0,4.0,72.967,25.8,39.0,1013.7,47.4,149,1.0,2,"[32, 54]","['MEDIUM', 'HARD', 'INTERMEDIATE']",0.0,15.0
2023,6,Monaco,78.0,20,HAM,44,Mercedes,5.0,6.0,72.872,25.8,39.0,1013.7,47.4,149,1.0,2,"[31, 54]","['MEDIUM', 'HARD', 'INTERMEDIATE']",-1.0,13.0
2023,6,Monaco,78.0,20,RUS,63,Mercedes,8.0,8.0,72.769,25.8,39.0,1013.7,47.4,149,1.0,1,[54],"['HARD', 'INTERMEDIATE']",-3.0,10.0
2023,6,Monaco,78.0,20,LEC,16,Ferrari,6.0,3.0,72.912,25.8,39.0,1013.7,47.4,149,1.0,2,"[44, 55]","['HARD', 'MEDIUM', 'INTERMEDIATE']",0.0,8.0
2023,6,Monaco,78.0,20,GAS,10,Alpine,7.0,7.0,73.033,25.8,39.0,1013.7,47.4,149,1.0,2,"[47, 54]","['HARD', 'MEDIUM', 'INTERMEDIATE']",0.0,6.0
2023,6,Monaco,78.0,20,SAI,55,Ferrari,4.0,5.0,72.717,25.8,39.0,1013.7,47.4,149,1.0,2,"[33, 55]","['HARD', 'MEDIUM', 'INTERMEDIATE']",4.0,4.0
2023,6,Monaco,78.0,20,NOR,4,McLaren,10.0,10.0,72.877,25.8,39.0,1013.7,47.4,149,1.0,2,"[50, 54]","['MEDIUM', 'HARD', 'INTERMEDIATE']",-1.0,2.0
2023,6,Monaco,78.0,20,PIA,81,McLaren,11.0,11.0,73.006,25.8,39.0,1013.7,47.4,149,1.0,1,[54],"['HARD', 'INTERMEDIATE']",-1.0,1.0
2023,6,Monaco,78.0,20,BOT,77,Alfa Romeo,15.0,15.0,73.038,25.8,39.0,1013.7,47.4,149,1.0,1,[51],"['HARD', 'INTERMEDIATE']",-4.0,0.0
2023,6,Monaco,78.0,20,DEV,21,AlphaTauri,12.0,12.0,73.054,25.8,39.0,1013.7,47.4,149,1.0,1,[53],"['MEDIUM', 'INTERMEDIATE']",0.0,0.0
2023,6,Monaco,78.0,20,ZHO,24,Alfa Romeo,19.0,19.0,73.523,25.8,39.0,1013.7,47.4,149,1.0,2,"[1, 52]","['SOFT', 'HARD', 'INTERMEDIATE']",-6.0,0.0
2023,6,Monaco,78.0,20,ALB,23,Williams,13.0,13.0,72.706,25.8,39.0,1013.7,47.4,149,1.0,2,"[18, 52]","['MEDIUM', 'HARD', 'INTERMEDIATE']",1.0,0.0
2023,6,Monaco,78.0,20,TSU,22,AlphaTauri,9.0,9.0,72.642,25.8,39.0,1013.7,47.4,149,1.0,1,[53],"['MEDIUM', 'INTERMEDIATE']",6.0,0.0
2023,6,Monaco,78.0,20,PER,11,Red Bull Racing,20.0,20.0,73.85,25.8,39.0,1013.7,47.4,149,1.0,5,"[1, 34, 53, 57, 70]","['MEDIUM', 'HARD', 'MEDIUM', 'INTERMEDIATE', 'WET', 'INTERMEDIATE']",-4.0,0.0
2023,6,Monaco,78.0,20,HUL,27,Haas F1 Team,18.0,18.0,73.279,25.8,39.0,1013.7,47.4,149,1.0,3,"[1, 54, 59]","['MEDIUM', 'HARD', 'INTERMEDIATE', 'WET']",-1.0,0.0
2023,6,Monaco,78.0,20,SAR,2,Williams,16.0,16.0,73.113,25.8,39.0,1013.7,47.4,149,1.0,3,"[20, 23, 52]","['MEDIUM', 'HARD', 'SOFT', 'INTERMEDIATE']",2.0,0.0
2023,6,Monaco,78.0,20,STR,18,Aston Martin,14.0,14.0,72.722,25.8,39.0,1013.7,47.4,149,1.0,1,[51],"['HARD', 'INTERMEDIATE']",6.0,0.0
2023,7,Barcelona,66.0,20,VER,1,Red Bull Racing,1.0,1.0,73.615,23.5,59.0,1000.9,38.5,238,2.2,2,"[26, 52]","['MEDIUM', 'HARD', 'SOFT']",0.0,26.0
2023,7,Barcelona,66.0,20,HAM,44,Mercedes,4.0,5.0,72.937,23.5,59.0,1000.9,38.5,238,2.2,2,"[24, 50]","['SOFT', 'MEDIUM', 'SOFT']",-2.0,18.0
2023,7,Barcelona,66.0,20,RUS,63,Mercedes,12.0,12.0,73.326,23.5,59.0,1000.9,38.5,238,2.2,2,"[25, 45]","['SOFT', 'MEDIUM', 'SOFT']",-9.0,15.0
2023,7,Barcelona,66.0,20,PER,11,Red Bull Racing,11.0,11.0,73.874,23.5,59.0,1000.9,38.5,238,2.2,2,"[27, 50]","['MEDIUM', 'HARD', 'SOFT']",-7.0,12.0
2023,7,Barcelona,66.0,20,SAI,55,Ferrari,2.0,2.0,73.411,23.5,59.0,1000.9,38.5,238,2.2,2,"[15, 41]","['SOFT', 'MEDIUM', 'HARD']",3.0,10.0
2023,7,Barcelona,66.0,20,STR,18,Aston Martin,5.0,6.0,73.766,23.5,59.0,1000.9,38.5,238,2.2,2,"[14, 34]","['SOFT', 'SOFT', 'HARD']",1.0,8.0
2023,7,Barcelona,66.0,20,ALO,14,Aston Martin,8.0,9.0,73.747,23.5,59.0,1000.9,38.5,238,2.2,2,"[19, 44]","['SOFT', 'SOFT', 'HARD']",-1.0,6.0
2023,7,Barcelona,66.0,20,OCO,31,Alpine,6.0,7.0,73.433,23.5,59.0,1000.9,38.5,238,2.2,2,"[13, 35]","['SOFT', 'MEDIUM', 'HARD']",2.0,4.0
2023,7,Barcelona,66.0,20,ZHO,24,Alfa Romeo,13.0,13.0,73.677,23.5,59.0,1000.9,38.5,238,2.2,2,"[9, 36]","['SOFT', 'HARD', 'HARD']",-4.0,2.0
2023,7,Barcelona,66.0,20,GAS,10,Alpine,10.0,4.0,73.471,23.5,59.0,1000.9,38.5,238,2.2,2,"[19, 39]","['SOFT', 'MEDIUM', 'HARD']",0.0,1.0
2023,7,Barcelona,66.0,20,LEC,16,Ferrari,19.0,19.0,74.079,23.5,59.0,1000.9,38.5,238,2.2,2,"[16, 41]","['HARD', 'SOFT', 'HARD']",-8.0,0.0
2023,7,Barcelona,66.0,20,TSU,22,AlphaTauri,15.0,15.0,73.862,23.5,59.0,1000.9,38.5,238,2.2,2,"[10, 34]","['SOFT', 'HARD', 'MEDIUM']",-3.0,0.0
2023,7,Barcelona,66.0,20,PIA,81,McLaren,9.0,10.0,73.691,23.5,59.0,1000.9,38.5,238,2.2,2,"[17, 39]","['SOFT', 'HARD', 'MEDIUM']",4.0,0.0
2023,7,Barcelona,66.0,20,DEV,21,AlphaTauri,14.0,14.0,73.581,23.5,59.0,1000.9,38.5,238,2.2,2,"[9, 38]","['SOFT', 'HARD', 'MEDIUM']",0.0,0.0
2023,7,Barcelona,66.0,20,HUL,27,Haas F1 Team,7.0,8.0,73.42,23.5,59.0,1000.9,38.5,238,2.2,3,"[8, 26, 43]","['SOFT', 'MEDIUM', 'HARD', 'MEDIUM']",8.0,0.0
2023,7,Barcelona,66.0,20,ALB,23,Williams,18.0,18.0,74.063,23.5,59.0,1000.9,38.5,238,2.2,2,"[16, 37]","['SOFT', 'HARD', 'MEDIUM']",-2.0,0.0
2023,7,Barcelona,66.0,20,NOR,4,McLaren,3.0,3.0,73.295,23.5,59.0,1000.9,38.5,238,2.2,3,"[1, 22, 50]","['SOFT', 'HARD', 'MEDIUM', 'SOFT']",14.0,0.0
2023,7,Barcelona,66.0,20,MAG,20,Haas F1 Team,17.0,17.0,74.042,23.5,59.0,1000.9,38.5,238,2.2,3,"[10, 24, 42]","['SOFT', 'MEDIUM', 'HARD', 'MEDIUM']",1.0,0.0
2023,7,Barcelona,66.0,20,BOT,77,Alfa Romeo,16.0,16.0,73.977,23.5,59.0,1000.9,38.5,238,2.2,2,"[5, 39]","['SOFT', 'HARD', 'HARD']",3.0,0.0
2023,7,Barcelona,66.0,20,SAR,2,Williams,20.0,20.0,74.699,23.5,59.0,1000.9,38.5,238,2.2,2,"[17, 36]","['MEDIUM', 'HARD', 'HARD']",0.0,0.0
2023,8,Montréal,70.0,20,VER,1,Red Bull Racing,1.0,1.0,80.851,17.1,69.0,1011.9,27.1,285,1.8,2,"[12, 42]","['MEDIUM', 'HARD', 'MEDIUM']",0.0,25.0
2023,8,Montréal,70.0,20,ALO,14,Aston Martin,2.0,3.0,81.481,17.1,69.0,1011.9,27.1,285,1.8,2,"[12, 41]","['MEDIUM', 'HARD', 'HARD']",0.0,18.0
2023,8,Montréal,70.0,20,HAM,44,Mercedes,3.0,4.0,81.554,17.1,69.0,1011.9,27.1,285,1.8,2,"[12, 40]","['MEDIUM', 'HARD', 'MEDIUM']",0.0,15.0
2023,8,Montréal,70.0,20,LEC,16,Ferrari,10.0,11.0,81.843,17.1,69.0,1011.9,27.1,285,1.8,1,[39],"['MEDIUM', 'HARD']",-6.0,12.0
2023,8,Montréal,70.0,20,SAI,55,Ferrari,11.0,8.0,82.248,17.1,69.0,1011.9,27.1,285,1.8,1,[38],"['MEDIUM', 'HARD']",-6.0,10.0
2023,8,Montréal,70.0,20,PER,11,Red Bull Racing,12.0,12.0,82.151,17.1,69.0,1011.9,27.1,285,1.8,2,"[37, 68]","['HARD', 'MEDIUM', 'SOFT']",-6.0,9.0
2023,8,Montréal,70.0,20,ALB,23,Williams,9.0,10.0,81.938,17.1,69.0,1011.9,27.1,285,1.8,1,[12],"['MEDIUM', 'HARD']",-2.0,6.0
2023,8,Montréal,70.0,20,OCO,31,Alpine,6.0,6.0,82.114,17.1,69.0,1011.9,27.1,285,1.8,2,"[12, 36]","['MEDIUM', 'HARD', 'HARD']",2.0,4.0
2023,8,Montréal,70.0,20,STR,18,Aston Martin,16.0,13.0,82.677,17.1,69.0,1011.9,27.1,285,1.8,2,"[11, 27]","['MEDIUM', 'HARD', 'HARD']",-7.0,2.0
2023,8,Montréal,70.0,20,BOT,77,Alfa Romeo,14.0,15.0,82.332,17.1,69.0,1011.9,27.1,285,1.8,1,[36],"['HARD', 'MEDIUM']",-4.0,1.0
2023,8,Montréal,70.0,20,PIA,81,McLaren,8.0,9.0,82.19,17.1,69.0,1011.9,27.1,285,1.8,2,"[12, 37]","['MEDIUM', 'HARD', 'HARD']",3.0,0.0
2023,8,Montréal,70.0,20,GAS,10,Alpine,15.0,17.0,82.886,17.1,69.0,1011.9,27.1,285,1.8,2,"[10, 33]","['SOFT', 'HARD', 'HARD']",-3.0,0.0
2023,8,Montréal,70.0,20,NOR,4,McLaren,7.0,7.0,81.998,17.1,69.0,1011.9,27.1,285,1.8,2,"[12, 35]","['MEDIUM', 'HARD', 'HARD']",6.0,0.0
2023,8,Montréal,70.0,20,TSU,22,AlphaTauri,19.0,16.0,82.746,17.1,69.0,1011.9,27.1,285,1.8,2,"[1, 34]","['MEDIUM', 'HARD', 'HARD']",-5.0,0.0
2023,8,Montréal,70.0,20,HUL,27,Haas F1 Team,5.0,2.0,82.73,17.1,69.0,1011.9,27.1,285,1.8,2,"[11, 31]","['MEDIUM', 'HARD', 'HARD']",10.0,0.0
2023,8,Montréal,70.0,20,ZHO,24,Alfa Romeo,20.0,20.0,83.342,17.1,69.0,1011.9,27.1,285,1.8,2,"[12, 32]","['MEDIUM', 'HARD', 'HARD']",-4.0,0.0
2023,8,Montréal,70.0,20,MAG,20,Haas F1 Team,13.0,14.0,82.351,17.1,69.0,1011.9,27.1,285,1.8,2,"[35, 53]","['HARD', 'MEDIUM', 'MEDIUM']",4.0,0.0
2023,8,Montréal,70.0,20,DEV,21,AlphaTauri,17.0,18.0,83.137,17.1,69.0,1011.9,27.1,285,1.8,2,"[11, 50]","['MEDIUM', 'HARD', 'HARD']",1.0,0.0
2023,9,Spielberg,71.0,20,VER,1,Red Bull Racing,1.0,1.0,65.116,21.7,56.0,934.2,31.2,90,1.0,4,"[2, 24, 49, 69]","['MEDIUM', 'MEDIUM', 'HARD', 'MEDIUM', 'SOFT']",0.0,26.0
