Season,Round,Circuit,Laps,NumParticipants,Driver,DriverNumber,Team,GridPosition,QualifyingPosition,Q1Time,AirTemp,Humidity,Pressure,TrackTemp,WindDirection,WindSpeed,NumPitStops,PitStopLaps,TyreCompounds,ClassificationResult,Points
2020,5,Silverstone,52.0,20,RUS,63,Williams,15.0,15.0,87.757,23.7,63.0,1001.4,41.5,5,2.3,3,"[8, 24, 39]","['MEDIUM', 'HARD', 'HARD', 'MEDIUM']",3.0,0.0
2020,5,Silverstone,52.0,20,LAT,6,Williams,18.0,18.0,88.43,23.7,63.0,1001.4,41.5,5,2.3,3,"[9, 26, 46]","['MEDIUM', 'HARD', 'HARD', 'MEDIUM']",1.0,0.0
2020,5,Silverstone,52.0,20,MAG,20,Haas F1 Team,17.0,17.0,88.236,23.7,63.0,1001.4,41.5,5,2.3,2,"[9, 20]","['MEDIUM', 'HARD', 'HARD']",3.0,0.0
2020,6,Barcelona,66.0,20,HAM,44,Mercedes,1.0,1.0,76.872,28.8,58.3,998.0,43.9,347,0.9,2,"[23, 50]","['SOFT', 'MEDIUM', 'MEDIUM']",0.0,25.0
2020,6,Barcelona,66.0,20,VER,33,Red Bull Racing,3.0,3.0,77.213,28.8,58.3,998.0,43.9,347,0.9,2,"[21, 41]","['SOFT', 'MEDIUM', 'MEDIUM']",-1.0,18.0
2020,6,Barcelona,66.0,20,BOT,77,Mercedes,2.0,2.0,77.243,28.8,58.3,998.0,43.9,347,0.9,3,"[23, 48, 64]","['SOFT', 'MEDIUM', 'SOFT', 'MEDIUM']",1.0,16.0
2020,6,Barcelona,66.0,20,STR,18,Racing Point,5.0,5.0,77.316,28.8,58.3,998.0,43.9,347,0.9,2,"[27, 42]","['SOFT', 'MEDIUM', 'SOFT']",-1.0,12.0
2020,6,Barcelona,66.0,20,PER,11,Racing Point,4.0,4.0,77.117,28.8,58.3,998.0,43.9,347,0.9,1,[29],"['SOFT', 'MEDIUM']",1.0,10.0
2020,6,Barcelona,66.0,20,SAI,55,McLaren,7.0,7.0,77.438,28.8,58.3,998.0,43.9,347,0.9,2,"[22, 41]","['SOFT', 'SOFT', 'MEDIUM']",-1.0,8.0
2020,6,Barcelona,66.0,20,VET,5,Ferrari,11.0,11.0,77.573,28.8,58.3,998.0,43.9,347,0.9,1,[29],"['MEDIUM', 'SOFT']",-4.0,6.0
2020,6,Barcelona,66.0,20,ALB,23,Red Bull Racing,6.0,6.0,77.419,28.8,58.3,998.0,43.9,347,0.9,2,"[17, 39]","['SOFT', 'HARD', 'MEDIUM']",2.0,4.0
2020,6,Barcelona,66.0,20,GAS,10,AlphaTauri,10.0,10.0,77.356,28.8,58.3,998.0,43.9,347,0.9,2,"[21, 42]","['SOFT', 'MEDIUM', 'MEDIUM']",-1.0,2.0
2020,6,Barcelona,66.0,20,NOR,4,McLaren,8.0,8.0,77.577,28.8,58.3,998.0,43.9,347,0.9,2,"[21, 44]","['SOFT', 'SOFT', 'MEDIUM']",2.0,1.0
2020,6,Barcelona,66.0,20,RIC,3,Renault,13.0,13.0,77.667,28.8,58.3,998.0,43.9,347,0.9,1,[35],"['MEDIUM', 'SOFT']",-2.0,0.0
